work_year,experience_level,employment_type,job_title,employee_residence,remote_ratio,company_location,company_size
2022,MI,FT,Data Engineer,US,100,US,M
2022,MI,FT,Data Engineer,US,100,US,M
2022,SE,FT,Data Engineer,ES,0,ES,M
2022,SE,FT,Data Engineer,ES,0,ES,M
2022,SE,FT,Data Engineer,US,0,US,M
2022,SE,FT,Data Engineer,US,0,US,M
2022,MI,FT,Data Specialist,US,0,US,M
2022,MI,FT,Data Specialist,US,0,US,M
2022,SE,FT,Data Engineer,US,0,US,M
2022,SE,FT,Data Engineer,US,0,US,M
2022,MI,FT,Deep Learning Engineer,GB,100,GB,M
2022,MI,FT,Deep Learning Engineer,GB,100,GB,M
2022,SE,FT,Data Engineer,US,0,US,M
2022,SE,FT,Data Engineer,US,0,US,M
2022,SE,FT,Data Scientist,ES,0,ES,M
2022,SE,FT,Data Scientist,ES,0,ES,M
2022,SE,FT,Data Scientist,US,0,US,M
2022,SE,FT,Data Scientist,US,0,US,M
2022,EN,FL,Machine Learning Engineer,IR,100,IR,M
2022,MI,FT,BI Data Analyst,FR,50,FR,M
2022,SE,FT,Data Analyst,US,0,US,M
2022,SE,FT,Data Analyst,US,0,US,M
2022,MI,FT,Analytics Engineer,GB,0,GB,M
2022,MI,FT,Analytics Engineer,GB,0,GB,M
2022,SE,FT,Data Engineer,US,100,US,M
2022,SE,FT,Data Engineer,US,100,US,M
2022,MI,FT,Data Analyst,US,0,US,M
2022,MI,FT,Data Analyst,US,0,US,M
2022,SE,FT,Data Scientist,US,100,US,M
2022,SE,FT,Data Scientist,US,100,US,M
2022,MI,FT,Data Analyst,US,0,US,M
2022,MI,FT,Data Analyst,US,0,US,M
2022,EN,FT,Data Engineer,US,0,US,M
2022,EN,FT,Data Engineer,US,0,US,M
2022,MI,FT,Data Engineer,US,0,US,M
2022,MI,FT,Data Engineer,US,0,US,M
2022,SE,FT,Data Engineer,US,0,US,M
2022,SE,FT,Data Engineer,US,0,US,M
2022,MI,FT,Data Analyst,CA,0,CA,M
2022,MI,FT,Data Analyst,CA,0,CA,M
2022,MI,FT,Data Engineer,US,0,US,M
2022,MI,FT,Data Engineer,US,0,US,M
2022,SE,FT,Data Engineer,PT,0,PT,M
2022,SE,FT,Data Engineer,PT,0,PT,M
2022,EX,FT,Data Engineer,US,100,US,M
2022,EX,FT,Data Engineer,US,100,US,M
2022,SE,FT,Data Science Manager,US,0,US,M
2022,SE,FT,Data Science Manager,US,0,US,M
2022,SE,FT,Data Scientist,US,100,US,M
2022,SE,FT,Data Scientist,US,100,US,M
2022,SE,FT,Data Scientist,US,100,US,M
2022,SE,FT,Data Scientist,US,100,US,M
2022,MI,FT,Data Engineer,US,100,US,M
2022,MI,FT,Data Engineer,US,100,US,M
2022,SE,FT,Applied Scientist,US,100,US,M
2022,SE,FT,Applied Scientist,US,100,US,M
2022,SE,FT,Data Scientist,US,0,US,M
2022,SE,FT,Data Scientist,US,0,US,M
2022,SE,FT,Data Science Manager,US,0,US,M
2022,SE,FT,Data Science Manager,US,0,US,M
2022,SE,FT,Data Management Specialist,IT,0,IT,L
2022,SE,FT,Data Analyst,US,0,US,M
2022,SE,FT,Data Analyst,US,0,US,M
2022,SE,FT,Applied Scientist,US,100,US,M
2022,SE,FT,Applied Scientist,US,100,US,M
2022,SE,FT,Data Engineer,US,0,US,M
2022,SE,FT,Data Engineer,US,0,US,M
2022,SE,FT,Data Analyst,US,0,US,M
2022,SE,FT,Data Analyst,US,0,US,M
2022,SE,FT,Applied Scientist,US,100,US,M
2022,SE,FT,Applied Scientist,US,100,US,M
2022,SE,FT,Data Engineer,US,0,US,M
2022,SE,FT,Data Engineer,US,0,US,M
2022,MI,FT,Data Engineer,US,0,US,M
2022,MI,FT,Data Engineer,US,0,US,M
2022,SE,FT,Data Engineer,US,0,US,M
2022,SE,FT,Data Engineer,US,0,US,M
2022,SE,FT,Data Engineer,GB,100,GB,M
2022,SE,FT,Data Engineer,GB,100,GB,M
2022,MI,FT,Data Engineer,US,100,US,M
2022,MI,FT,Data Engineer,US,100,US,M
2022,EN,FT,Data Scientist,US,0,US,M
2022,SE,FT,Data Engineer,US,100,US,M
2022,SE,FT,Data Engineer,US,100,US,M
2022,SE,FT,Analytics Engineer,US,100,US,M
2022,SE,FT,Analytics Engineer,US,100,US,M
2022,SE,FT,Data Engineer,US,100,US,M
2022,SE,FT,Data Engineer,US,100,US,M
2022,SE,FT,Analytics Engineer,US,100,US,M
2022,SE,FT,Analytics Engineer,US,100,US,M
2022,SE,FT,Analytics Engineer,US,100,US,M
2022,SE,FT,Analytics Engineer,US,100,US,M
2022,SE,FT,Data Engineer,US,100,US,M
2022,SE,FT,Data Engineer,US,100,US,M
2022,SE,FT,Data Scientist,US,100,US,M
2022,SE,FT,Data Scientist,US,100,US,M
2022,SE,FT,Research Scientist,US,100,US,M
2022,SE,FT,Research Scientist,US,100,US,M
2022,SE,FT,Machine Learning Engineer,US,0,US,M
2022,SE,FT,Machine Learning Engineer,US,0,US,M
2021,MI,FL,Autonomous Vehicle Technician,AS,50,BS,M
2022,SE,FT,Data Engineer,US,0,US,M
2022,SE,FT,Data Engineer,US,0,US,M
2022,SE,FT,Data Scientist,ES,0,ES,M
2022,SE,FT,Data Scientist,ES,0,ES,M
2022,SE,FT,Machine Learning Engineer,US,0,US,M
2022,SE,FT,Machine Learning Engineer,US,0,US,M
2022,SE,FT,Data Scientist,US,100,US,M
2022,SE,FT,Data Scientist,US,100,US,M
2022,SE,FT,Data Scientist,US,0,US,M
2022,SE,FT,Data Scientist,US,0,US,M
2022,SE,FT,Machine Learning Engineer,US,0,US,M
2022,SE,FT,Machine Learning Engineer,US,0,US,M
2022,EN,FT,Data Engineer,US,0,US,M
2022,EN,FT,Data Engineer,US,0,US,M
2022,MI,FT,Data Analyst,US,0,US,M
2022,MI,FT,Data Analyst,US,0,US,M
2022,SE,FT,Data Analyst,US,0,US,M
2022,SE,FT,Data Analyst,US,0,US,M
2022,SE,FT,Data Scientist,US,0,US,M
2022,SE,FT,Data Scientist,US,0,US,M
2022,SE,FT,Applied Scientist,US,100,US,M
2022,SE,FT,Applied Scientist,US,100,US,M
2022,EN,FT,Data Scientist,HU,100,HU,M
2022,SE,FT,Data Science Tech Lead,US,50,US,L
2022,SE,FT,Data Engineer,US,0,US,M
2022,SE,FT,Data Engineer,US,0,US,M
2022,SE,FT,Data Scientist,US,0,US,M
2022,SE,FT,Data Scientist,US,0,US,M
2022,SE,FT,Data Analyst,US,0,US,M
2022,SE,FT,Data Analyst,US,0,US,M
2022,SE,FT,Machine Learning Engineer,US,0,US,M
2022,SE,FT,Machine Learning Engineer,US,0,US,M
2022,MI,FT,Machine Learning Engineer,GB,0,GB,M
2022,MI,FT,Machine Learning Engineer,GB,0,GB,M
2022,SE,FT,Data Scientist,US,0,US,M
2022,SE,FT,Data Scientist,US,0,US,M
2022,SE,FT,Data Scientist,US,0,US,M
2022,SE,FT,Data Scientist,US,0,US,M
2022,SE,FT,Data Scientist,US,100,US,M
2022,SE,FT,Data Scientist,US,100,US,M
2022,SE,FT,Data Analyst,US,100,US,M
2022,SE,FT,Data Analyst,US,100,US,M
2022,EN,PT,BI Analyst,MX,100,US,L
2022,MI,FT,Machine Learning Engineer,CH,100,CH,L
2022,EN,FT,Machine Learning Developer,IT,100,DE,S
2022,EN,FT,Machine Learning Scientist,IT,100,DE,S
2022,SE,FT,Machine Learning Engineer,US,0,US,M
2022,SE,FT,Machine Learning Engineer,US,0,US,M
2022,SE,FT,Data Engineer,US,100,US,M
2022,SE,FT,Data Engineer,US,100,US,M
2022,SE,FT,Data Analyst,US,0,US,M
2022,SE,FT,Data Analyst,US,0,US,M
2022,SE,FT,Data Analyst,US,0,US,M
2022,SE,FT,Data Analyst,US,0,US,M
2022,MI,FT,Data Engineer,US,0,US,M
2022,MI,FT,Data Engineer,US,0,US,M
2022,SE,FT,Data Engineer,US,100,US,M
2022,SE,FT,Data Engineer,US,100,US,M
2022,SE,FT,Data Scientist,US,0,US,M
2022,SE,FT,Data Scientist,US,0,US,M
2022,SE,FT,Data Scientist,US,100,US,M
2022,SE,FT,Data Scientist,US,100,US,M
2022,SE,FT,Data Scientist,US,0,US,M
2022,SE,FT,Data Scientist,US,0,US,M
2022,SE,FT,Data Architect,US,100,US,M
2022,SE,FT,Data Architect,US,100,US,M
2022,SE,FT,Data Analyst,US,0,US,M
2022,SE,FT,Data Analyst,US,0,US,M
2022,SE,FT,Data Engineer,US,100,US,M
2022,SE,FT,Data Engineer,US,100,US,M
2022,SE,FT,Data Engineer,US,100,US,M
2022,SE,FT,Data Engineer,US,100,US,M
2022,SE,FT,Data Scientist,US,100,US,M
2022,SE,FT,Data Scientist,US,100,US,M
2022,MI,FT,Data Analyst,US,0,US,M
2022,MI,FT,Data Analyst,US,0,US,M
2022,MI,FT,Data Analyst,US,0,US,M
2022,MI,FT,Data Analyst,US,0,US,M
2022,MI,FT,Data Analyst,US,0,US,M
2022,MI,FT,Data Analyst,US,0,US,M
2022,MI,FT,Data Scientist Lead,AT,50,AT,L
2022,SE,FT,Data Engineer,US,100,US,M
2022,SE,FT,Data Engineer,US,100,US,M
2022,MI,FT,Data Engineer,US,100,US,M
2022,MI,FT,Data Engineer,US,100,US,M
2022,EN,FT,Data Manager,US,100,US,M
2022,EN,FT,Data Manager,US,100,US,M
2022,SE,FT,Data Analyst,US,100,US,M
2022,SE,FT,Data Analyst,US,100,US,M
2022,SE,FT,Data Architect,US,100,US,M
2022,SE,FT,Data Architect,US,100,US,M
2022,SE,FT,Cloud Data Engineer,SK,100,SK,S
2022,SE,FT,Data Engineer,US,100,US,M
2022,SE,FT,Data Engineer,US,100,US,M
2022,SE,FT,Data Engineer,US,0,US,M
2022,SE,FT,Data Engineer,US,0,US,M
2022,SE,FT,Data Engineer,US,0,US,M
2022,SE,FT,Data Engineer,US,0,US,M
2022,MI,FT,Machine Learning Engineer,US,0,US,M
2022,MI,FT,Machine Learning Engineer,US,0,US,M
2022,MI,FT,Data Scientist,US,100,US,M
2022,MI,FT,Data Scientist,US,100,US,M
2022,MI,FT,Data Scientist,US,100,US,M
2022,MI,FT,Data Scientist,US,100,US,M
2022,SE,FT,Data Engineer,US,100,US,M
2022,SE,FT,Data Engineer,US,100,US,M
2022,SE,FT,Data Scientist,US,100,US,M
2022,SE,FT,Data Scientist,US,100,US,M
2022,SE,FT,Data Scientist,ES,0,ES,M
2022,SE,FT,Data Scientist,ES,0,ES,M
2022,EX,FT,Head of Data,US,0,US,M
2022,EX,FT,Head of Data,US,0,US,M
2022,SE,FT,Data Analyst,US,0,US,M
2022,SE,FT,Data Analyst,US,0,US,M
2022,EN,FT,Data Engineer,GB,100,GB,M
2022,EN,FT,Data Engineer,GB,100,GB,M
2022,SE,FT,Data Engineer,US,0,US,M
2022,SE,FT,Data Engineer,US,0,US,M
2022,SE,FT,Data Scientist,US,0,US,M
2022,SE,FT,Data Scientist,US,0,US,M
2022,SE,FT,Data Engineer,US,0,US,M
2022,SE,FT,Data Engineer,US,0,US,M
2022,SE,FT,Data Engineer,US,0,US,M
2022,SE,FT,Data Engineer,US,0,US,M
2022,SE,FT,Data Scientist,US,0,US,L
2022,SE,FT,Data Scientist,US,0,US,L
2022,SE,FT,Data Engineer,US,0,US,M
2022,SE,FT,Data Engineer,US,0,US,M
2022,SE,FT,Data Scientist,US,0,US,M
2022,SE,FT,Data Scientist,US,0,US,M
2022,MI,FT,Data Analyst,US,100,US,M
2022,MI,FT,Data Analyst,US,100,US,M
2022,SE,FT,Data Analyst,US,0,US,M
2022,SE,FT,Data Analyst,US,0,US,M
2022,MI,FT,Data Scientist,GB,50,GB,M
2022,EN,FT,Data Analyst,US,100,US,L
2022,EN,FT,Data Scientist,FR,50,FR,L
2022,SE,FT,Machine Learning Engineer,CA,100,CA,M
2022,SE,FT,Machine Learning Engineer,CA,100,CA,M
2022,SE,FT,Data Analyst,US,0,US,M
2022,SE,FT,Data Analyst,US,0,US,M
2022,SE,FT,Data Engineer,US,100,US,M
2022,SE,FT,Data Engineer,US,100,US,M
2022,SE,FT,Data Scientist,US,0,US,M
2022,SE,FT,Data Scientist,US,0,US,M
2022,EN,FT,BI Analyst,US,50,US,L
2022,SE,FT,Data Analyst,US,0,US,M
2022,SE,FT,Data Analyst,US,0,US,M
2022,SE,FT,Data Analyst,US,0,US,M
2022,SE,FT,Data Analyst,US,0,US,M
2022,SE,FT,Analytics Engineer,GB,0,GB,M
2022,SE,FT,Analytics Engineer,GB,0,GB,M
2022,SE,FT,Data Analyst,US,0,US,M
2022,SE,FT,Data Analyst,US,0,US,M
2022,SE,FT,Data Engineer,US,100,US,M
2022,SE,FT,Data Engineer,US,100,US,M
2022,SE,FT,Data Scientist,US,100,US,M
2022,SE,FT,Data Scientist,US,100,US,M
2022,SE,FT,Data Scientist,US,0,US,M
2022,SE,FT,Data Scientist,US,0,US,M
2022,SE,FT,Data Analyst,US,100,US,M
2022,SE,FT,Data Analyst,US,100,US,M
2022,SE,FT,Machine Learning Engineer,US,0,US,M
2022,SE,FT,Machine Learning Engineer,US,0,US,M
2022,MI,FT,Research Engineer,US,100,US,M
2022,EN,PT,Data Analyst,CN,50,US,S
2022,SE,FT,Data Engineer,US,0,US,M
2022,SE,FT,Data Engineer,US,0,US,M
2022,SE,FT,Data Engineer,US,100,US,M
2022,SE,FT,Data Engineer,US,100,US,M
2022,SE,FT,Data Engineer,US,0,US,M
2022,SE,FT,Data Engineer,US,0,US,M
2022,SE,FT,Data Operations Analyst,US,0,US,M
2022,SE,FT,Data Operations Analyst,US,0,US,M
2022,SE,FT,Data Engineer,US,0,US,M
2022,SE,FT,Data Engineer,US,0,US,M
2022,MI,FT,ML Engineer,US,100,US,M
2022,MI,FT,ML Engineer,US,100,US,M
2022,SE,FT,Data Engineer,US,100,US,M
2022,SE,FT,Data Engineer,US,100,US,M
2022,SE,FT,Data Engineer,US,0,US,M
2022,SE,FT,Data Engineer,US,0,US,M
2022,SE,FT,Machine Learning Engineer,US,100,US,M
2022,SE,FT,Machine Learning Engineer,US,100,US,M
2022,SE,FT,Data Engineer,US,0,US,M
2022,SE,FT,Data Engineer,US,0,US,M
2022,EX,FT,Analytics Engineer,US,100,US,M
2022,EX,FT,Analytics Engineer,US,100,US,M
2022,EN,FT,Data Scientist,US,100,US,M
2022,EN,FT,Data Scientist,US,100,US,M
2022,MI,FT,Data Analyst,US,0,US,M
2022,MI,FT,Data Analyst,US,0,US,M
2022,SE,FT,Data Architect,US,0,US,M
2022,SE,FT,Data Architect,US,0,US,M
2022,SE,FT,Data Operations Engineer,US,0,US,M
2022,SE,FT,Data Operations Engineer,US,0,US,M
2022,SE,FT,Data Scientist,US,0,US,M
2022,SE,FT,Data Scientist,US,0,US,M
2022,SE,FT,Data Engineer,US,0,US,M
2022,SE,FT,Data Engineer,US,0,US,M
2022,SE,FT,Data Scientist,US,0,US,L
2022,SE,FT,Data Scientist,US,0,US,L
2022,SE,FT,Data Analyst,ES,0,ES,M
2022,SE,FT,Data Analyst,ES,0,ES,M
2022,SE,FT,Data Engineer,US,0,US,M
2022,SE,FT,Data Engineer,US,0,US,M
2022,SE,FT,Data Engineer,US,0,US,M
2022,SE,FT,Data Engineer,US,0,US,M
2022,SE,FT,Data Scientist,US,0,US,M
2022,SE,FT,Data Scientist,US,0,US,M
2022,MI,FT,Data Scientist,MX,100,MX,L
2022,MI,FT,Analytics Engineer,BR,100,BR,M
2022,MI,FT,Analytics Engineer,BR,100,BR,M
2022,SE,FT,Data Engineer,US,0,US,M
2022,SE,FT,Data Engineer,US,0,US,M
2022,SE,FT,Data Analyst,US,0,US,M
2022,SE,FT,Data Analyst,US,0,US,M
2022,MI,FT,Data Engineer,BR,100,BR,M
2022,MI,FT,Data Engineer,BR,100,BR,M
2022,SE,FT,Data Architect,US,0,US,M
2022,SE,FT,Data Architect,US,0,US,M
2022,SE,FT,Data Engineer,US,0,US,M
2022,SE,FT,Data Engineer,US,0,US,M
2022,MI,FT,BI Analyst,BR,100,BR,M
2022,MI,FT,BI Analyst,BR,100,BR,M
2022,SE,FT,Data Analyst,US,100,US,M
2022,SE,FT,Data Analyst,US,100,US,M
2022,SE,FT,Data Engineer,US,0,US,L
2022,SE,FT,Data Engineer,US,0,US,L
2022,SE,FT,Data Analyst,US,100,US,M
2022,SE,FT,Data Analyst,US,100,US,M
2022,MI,FT,Data Scientist,BR,100,BR,M
2022,MI,FT,Data Scientist,BR,100,BR,M
2022,EN,FT,Data Scientist,US,100,US,L
2022,SE,FT,Marketing Data Analyst,GB,100,GB,S
2022,EN,FT,Data Scientist,CA,100,CA,L
2022,SE,FT,Data Science Lead,US,50,US,S
2022,EN,FT,Data Scientist,GB,50,GB,L
2022,SE,FT,Data Engineer,US,0,US,M
2022,SE,FT,Data Engineer,US,0,US,M
2022,SE,FT,Data Analyst,US,0,US,M
2022,SE,FT,Data Analyst,US,0,US,M
2021,EN,FT,Power BI Developer,IN,50,IN,L
2021,MI,FT,Data Engineer,AU,50,AU,L
2022,SE,FT,Data Engineer,US,0,US,M
2022,SE,FT,Data Engineer,US,0,US,M
2022,SE,FT,Data Scientist,US,0,US,M
2022,SE,FT,Data Scientist,US,0,US,M
2022,SE,FT,Data Scientist,US,0,US,M
2022,SE,FT,Data Scientist,US,0,US,M
2022,SE,FT,Data Scientist,US,0,US,M
2022,SE,FT,Data Scientist,US,0,US,M
2022,EN,FT,Machine Learning Engineer,US,0,US,S
2022,SE,FT,Product Data Scientist,IN,100,SG,L
2022,SE,FT,Data Scientist,US,100,US,M
2022,SE,FT,Data Scientist,US,100,US,M
2022,MI,FT,Data Analyst,US,0,US,M
2022,MI,FT,Data Analyst,US,0,US,M
2022,SE,FT,Data Scientist,US,100,US,M
2022,SE,FT,Data Scientist,US,100,US,M
2022,MI,FT,Data Engineer,GB,0,GB,M
2022,MI,FT,Data Engineer,GB,0,GB,M
2022,SE,FT,Data Scientist,US,100,US,M
2022,SE,FT,Data Scientist,US,100,US,M
2022,SE,FT,Data Scientist,US,100,US,M
2022,SE,FT,Data Scientist,US,100,US,M
2022,SE,FT,Data Engineer,US,0,US,M
2022,SE,FT,Data Engineer,US,0,US,M
2022,SE,FT,Data Scientist,US,100,US,M
2022,SE,FT,Data Scientist,US,100,US,M
2022,SE,FT,Data Scientist,US,100,US,M
2022,SE,FT,Data Scientist,US,100,US,M
2022,SE,FT,Data Scientist,US,0,US,M
2022,SE,FT,Data Scientist,US,0,US,M
2022,SE,FT,Data Scientist,US,100,US,S
2022,SE,FT,Data Scientist,US,100,US,S
2022,SE,FT,Data Scientist,US,0,US,M
2022,SE,FT,Data Scientist,US,0,US,M
2022,SE,FT,Data Engineer,US,0,US,M
2022,SE,FT,Data Engineer,US,0,US,M
2022,SE,FT,Data Analyst,US,0,US,M
2022,SE,FT,Data Analyst,US,0,US,M
2022,SE,FT,Analytics Engineer,US,0,US,M
2022,SE,FT,Analytics Engineer,US,0,US,M
2022,SE,FT,Data Science Consultant,US,0,US,M
2022,SE,FT,Data Science Consultant,US,0,US,M
2022,SE,FT,Data Scientist,US,0,US,M
2022,SE,FT,Data Scientist,US,0,US,M
2022,SE,FT,Data Analyst,US,0,US,M
2022,SE,FT,Data Analyst,US,0,US,M
2022,SE,FT,Data Engineer,US,100,US,M
2022,SE,FT,Data Engineer,US,100,US,M
2022,SE,FT,Data Engineer,US,0,US,M
2022,SE,FT,Data Engineer,US,0,US,M
2022,SE,FT,Data Scientist,US,0,US,M
2022,SE,FT,Data Scientist,US,0,US,M
2022,SE,FT,Data Scientist,US,100,US,M
2022,SE,FT,Data Scientist,US,100,US,M
2022,SE,FT,Data Engineer,US,0,US,M
2022,SE,FT,Data Engineer,US,0,US,M
2022,MI,FT,ML Engineer,US,100,US,L
2022,MI,FT,ML Engineer,US,100,US,L
2022,SE,FT,Data Analyst,US,100,US,M
2022,SE,FT,Data Analyst,US,100,US,M
2022,SE,FT,Data Architect,US,100,US,M
2022,SE,FT,Data Architect,US,100,US,M
2022,SE,FT,Data Scientist,US,100,US,M
2022,SE,FT,Data Scientist,US,100,US,M
2022,SE,FT,Data Scientist,ES,0,ES,M
2022,SE,FT,Data Scientist,ES,0,ES,M
2022,MI,FT,Data Manager,US,0,US,M
2022,MI,FT,Data Manager,US,0,US,M
2022,MI,FT,Data Analyst,US,0,US,M
2022,MI,FT,Data Analyst,US,0,US,M
2022,EN,FT,BI Data Analyst,US,100,US,L
2022,SE,FT,Big Data Engineer,CA,50,CA,M
2022,MI,FT,Data Scientist,US,100,US,M
2022,MI,FT,Data Scientist,US,100,US,M
2022,MI,FT,Data Scientist,AU,0,AU,L
2022,SE,FT,Principal Data Architect,IN,100,IN,L
2022,SE,FT,Data Engineer,PT,0,PT,M
2022,SE,FT,Data Engineer,PT,0,PT,M
2022,SE,FT,Data Engineer,US,100,US,M
2022,SE,FT,Data Engineer,US,100,US,M
2022,SE,FT,Data Architect,US,100,US,M
2022,SE,FT,Data Architect,US,100,US,M
2022,MI,FT,Data Scientist,US,50,US,L
2022,SE,FT,Machine Learning Manager,US,100,US,M
2022,SE,FT,Machine Learning Manager,US,100,US,M
2022,EX,FT,Data Manager,CA,50,CA,L
2022,SE,FT,Data Engineer,US,100,US,M
2022,SE,FT,Data Engineer,US,100,US,M
2022,SE,FT,Data Analyst,US,100,US,M
2022,SE,FT,Data Analyst,US,100,US,M
2022,SE,FT,Data Engineer,US,0,US,M
2022,SE,FT,Data Engineer,US,0,US,M
2022,SE,FT,Data Scientist,US,100,US,M
2022,SE,FT,Data Scientist,US,100,US,M
2022,SE,FT,Applied Scientist,US,100,US,M
2022,SE,FT,Applied Scientist,US,100,US,M
2022,SE,FT,Data Analyst,ES,0,ES,M
2022,SE,FT,Data Analyst,ES,0,ES,M
2022,MI,FT,Data Scientist,DE,100,DE,S
2022,SE,FT,Lead Data Scientist,US,100,US,L
2022,SE,FT,BI Analyst,NG,100,NG,S
2022,SE,FT,Data Scientist,US,0,US,L
2022,SE,FT,Data Scientist,US,0,US,L
2022,SE,FT,Lead Machine Learning Engineer,PT,100,PT,L
2022,MI,FT,NLP Engineer,CZ,100,CZ,M
2022,SE,CT,Data Analyst,US,100,US,M
2022,MI,FT,Research Scientist,DE,0,DE,S
2022,MI,FT,Research Scientist,DE,0,DE,S
2022,SE,FT,Data Engineer,US,100,US,M
2022,SE,FT,Data Engineer,US,100,US,M
2022,MI,FT,Analytics Engineer,US,100,US,M
2022,MI,FT,Analytics Engineer,US,100,US,M
2022,SE,FT,Machine Learning Engineer,US,100,US,M
2022,SE,FT,Machine Learning Engineer,US,100,US,M
2022,SE,FT,Data Engineer,US,100,US,M
2022,SE,FT,Data Engineer,US,100,US,M
2022,SE,FT,Analytics Engineer,US,100,US,M
2022,SE,FT,Analytics Engineer,US,100,US,M
2022,MI,FT,BI Data Analyst,AU,50,AU,L
2021,EN,FT,Data Analyst,AU,50,AU,L
2022,MI,FT,Data Analytics Engineer,US,100,US,L
2022,SE,FT,Data Engineer,US,100,US,L
2022,SE,FT,Data Engineer,US,100,US,L
2022,EN,FT,Data Analyst,CR,50,US,M
2022,SE,FT,Machine Learning Engineer,CA,0,CA,M
2022,SE,FT,Machine Learning Engineer,CA,0,CA,M
2022,SE,FT,Data Engineer,US,100,US,M
2022,SE,FT,Data Engineer,US,100,US,M
2022,SE,FT,ETL Developer,US,100,US,M
2022,SE,FT,ETL Developer,US,100,US,M
2022,EX,FT,Data Engineer,US,100,US,M
2022,EX,FT,Data Engineer,US,100,US,M
2022,MI,FT,Data Scientist,TR,0,TR,M
2022,SE,FT,Data Engineer,US,100,US,M
2022,SE,FT,Data Engineer,US,100,US,M
2022,SE,FT,Data Engineer,US,0,US,L
2022,SE,FT,Data Engineer,US,0,US,L
2022,SE,FT,Data Scientist,US,0,US,L
2022,SE,FT,Data Scientist,US,0,US,L
2022,SE,FT,Data Engineer,US,0,US,L
2022,SE,FT,Data Engineer,US,0,US,L
2022,EN,FT,AI Scientist,US,100,US,M
2022,SE,FT,Data Scientist Lead,US,100,US,L
2022,SE,FT,Data Analyst,US,100,US,M
2022,SE,FT,Data Analyst,US,100,US,M
2022,SE,FT,Data Scientist,US,100,US,L
2022,SE,FT,Data Scientist,US,100,US,L
2022,SE,FT,Data Science Manager,US,100,US,M
2022,SE,FT,Data Science Manager,US,100,US,M
2022,SE,FT,Data Engineer,US,100,US,M
2022,SE,FT,Data Engineer,US,100,US,M
2022,SE,FT,Machine Learning Engineer,US,100,US,M
2022,SE,FT,Machine Learning Engineer,US,100,US,M
2022,SE,FT,Data Scientist,US,100,US,M
2022,SE,FT,Data Scientist,US,100,US,M
2022,SE,FT,Data Architect,US,100,US,M
2022,SE,FT,Data Architect,US,100,US,M
2022,SE,FT,Analytics Engineer,US,100,US,M
2022,SE,FT,Analytics Engineer,US,100,US,M
2022,SE,FT,Data Scientist,US,100,US,M
2022,SE,FT,Data Scientist,US,100,US,M
2022,SE,FT,Data Engineer,US,100,US,M
2022,SE,FT,Data Engineer,US,100,US,M
2022,SE,FT,Data Scientist,US,0,US,M
2022,SE,FT,Data Scientist,US,0,US,M
2022,SE,FT,ML Engineer,US,100,US,L
2022,SE,FT,ML Engineer,US,100,US,L
2022,EN,FT,Data Specialist,CL,100,US,L
2022,SE,FT,Data Scientist,US,100,US,M
2022,SE,FT,Data Scientist,US,100,US,M
2022,SE,FT,Data Scientist,US,100,US,M
2022,SE,FT,Data Scientist,US,100,US,M
2022,SE,FT,Data Scientist,US,100,US,M
2022,SE,FT,Data Scientist,US,100,US,M
2022,SE,FT,Data Analyst,US,0,US,M
2022,SE,FT,Data Analyst,US,0,US,M
2022,SE,FT,Data Scientist,US,100,US,M
2022,SE,FT,Data Scientist,US,100,US,M
2022,SE,FT,Data Scientist,US,100,US,M
2022,SE,FT,Data Scientist,US,100,US,M
2022,SE,FT,Data Scientist,US,100,US,M
2022,SE,FT,Data Scientist,US,100,US,M
2022,SE,FT,Machine Learning Engineer,PR,100,PR,M
2022,SE,FT,Machine Learning Engineer,PR,100,PR,M
2022,SE,FT,Data Scientist,US,100,US,M
2022,SE,FT,Data Scientist,US,100,US,M
2022,SE,FT,Data Scientist,US,100,US,M
2022,SE,FT,Data Scientist,US,100,US,M
2022,SE,FT,Data Scientist,US,100,US,M
2022,SE,FT,Data Scientist,US,100,US,M
2022,SE,FT,Data Scientist,US,100,US,M
2022,SE,FT,Data Scientist,US,100,US,M
2022,SE,FT,Data Engineer,US,0,US,M
2022,SE,FT,Data Engineer,US,0,US,M
2022,SE,FT,ML Engineer,US,100,US,M
2022,SE,FT,ML Engineer,US,100,US,M
2022,MI,FT,Data Operations Engineer,US,100,US,M
2022,MI,FT,Data Operations Engineer,US,100,US,M
2022,MI,FT,Data Engineer,GB,100,GB,M
2022,MI,FT,Data Engineer,GB,100,GB,M
2022,SE,FT,Data Engineer,US,0,US,M
2022,SE,FT,Data Engineer,US,0,US,M
2022,SE,FT,Data Analyst,ES,0,ES,M
2022,SE,FT,Data Analyst,ES,0,ES,M
2022,MI,FT,Business Data Analyst,US,100,US,L
2022,MI,FT,Data Scientist,GB,100,GB,M
2022,EN,FT,Data Scientist,IN,50,IN,M
2022,SE,FT,Data Analyst,US,100,US,M
2022,SE,FT,Data Analyst,US,100,US,M
2022,EN,FT,AI Scientist,PT,100,ES,M
2022,SE,FT,Data Architect,US,100,US,L
2022,SE,FT,Data Architect,US,100,US,L
2022,SE,FT,Machine Learning Engineer,US,100,US,L
2022,SE,FT,Machine Learning Engineer,US,100,US,L
2022,SE,FT,Data Architect,US,100,US,L
2022,SE,FT,Data Architect,US,100,US,L
2022,SE,FT,Data Architect,US,100,US,M
2022,SE,FT,Data Architect,US,100,US,M
