remote_ratio,salary_in_usd,work_year,company_size,experience_level,employee_residence,company_location,job_title
100,175000,2022,M,MI,US,US,Data Engineer
100,135000,2022,M,MI,US,US,Data Engineer
0,80000,2022,M,EN,US,US,Data Scientist
100,231250,2022,M,SE,US,US,Data Engineer
100,138750,2022,M,SE,US,US,Data Engineer
100,193750,2022,M,SE,US,US,Analytics Engineer
100,116250,2022,M,SE,US,US,Analytics Engineer
100,231250,2022,M,SE,US,US,Data Engineer
100,138750,2022,M,SE,US,US,Data Engineer
100,231250,2022,M,SE,US,US,Analytics Engineer
100,138750,2022,M,SE,US,US,Analytics Engineer
100,231250,2022,M,SE,US,US,Analytics Engineer
100,138750,2022,M,SE,US,US,Analytics Engineer
100,193750,2022,M,SE,US,US,Data Engineer
100,116250,2022,M,SE,US,US,Data Engineer
100,208000,2022,M,SE,US,US,Data Scientist
100,126999,2022,M,SE,US,US,Data Scientist
100,300000,2022,M,SE,US,US,Research Scientist
100,196000,2022,M,SE,US,US,Research Scientist
0,204500,2022,M,SE,US,US,ML Engineer
0,142200,2022,M,SE,US,US,ML Engineer
50,45555,2021,M,MI,other,other,other
0,185900,2022,M,SE,US,US,Data Engineer
0,129299,2022,M,SE,US,US,Data Engineer
0,47280,2022,M,SE,ES,ES,Data Scientist
0,37824,2022,M,SE,ES,ES,Data Scientist
0,204500,2022,M,SE,US,US,ML Engineer
0,142200,2022,M,SE,US,US,ML Engineer
100,205000,2022,M,SE,US,US,Data Scientist
100,185000,2022,M,SE,US,US,Data Scientist
0,185900,2022,M,SE,US,US,Data Scientist
0,129299,2022,M,SE,US,US,Data Scientist
0,247500,2022,M,SE,US,US,ML Engineer
0,172200,2022,M,SE,US,US,ML Engineer
0,160000,2022,M,EN,US,US,Data Engineer
0,135000,2022,M,EN,US,US,Data Engineer
0,150000,2022,M,MI,US,US,Data Analyst
0,100000,2022,M,MI,US,US,Data Analyst
0,110000,2022,M,SE,US,US,Data Analyst
0,95000,2022,M,SE,US,US,Data Analyst
0,185900,2022,M,SE,US,US,Data Scientist
0,129299,2022,M,SE,US,US,Data Scientist
100,205000,2022,M,SE,US,US,Applied Scientist
100,184000,2022,M,SE,US,US,Applied Scientist
100,17684,2022,M,EN,other,other,Data Scientist
50,375000,2022,L,SE,US,US,other
0,191200,2022,M,SE,US,US,Data Engineer
0,130000,2022,M,SE,US,US,Data Engineer
0,225000,2022,M,SE,US,US,Data Scientist
0,156400,2022,M,SE,US,US,Data Scientist
0,169000,2022,M,SE,US,US,Data Analyst
0,110600,2022,M,SE,US,US,Data Analyst
0,204500,2022,M,SE,US,US,ML Engineer
0,142200,2022,M,SE,US,US,ML Engineer
0,104663,2022,M,MI,GB,GB,ML Engineer
0,80036,2022,M,MI,GB,GB,ML Engineer
0,185900,2022,M,SE,US,US,Data Scientist
0,129299,2022,M,SE,US,US,Data Scientist
0,140700,2022,M,SE,US,US,Data Scientist
0,93800,2022,M,SE,US,US,Data Scientist
100,350000,2022,M,SE,US,US,Data Scientist
100,135000,2022,M,SE,US,US,Data Scientist
100,115933,2022,M,SE,US,US,Data Analyst
100,81666,2022,M,SE,US,US,Data Analyst
100,12000,2022,L,EN,other,US,other
100,104697,2022,L,MI,other,other,ML Engineer
100,33000,2022,S,EN,other,DE,other
100,34672,2022,S,EN,other,DE,Machine Learning Scientist
0,201000,2022,M,SE,US,US,ML Engineer
0,118999,2022,M,SE,US,US,ML Engineer
100,175000,2022,M,SE,US,US,Data Engineer
100,150000,2022,M,SE,US,US,Data Engineer
0,154560,2022,M,SE,US,US,Data Analyst
0,123648,2022,M,SE,US,US,Data Analyst
0,130000,2022,M,SE,US,US,Data Analyst
0,100000,2022,M,SE,US,US,Data Analyst
0,170000,2022,M,MI,US,US,Data Engineer
0,145000,2022,M,MI,US,US,Data Engineer
100,135000,2022,M,SE,US,US,Data Engineer
100,100000,2022,M,SE,US,US,Data Engineer
0,247500,2022,M,SE,US,US,Data Scientist
0,172200,2022,M,SE,US,US,Data Scientist
100,177500,2022,M,SE,US,US,Data Scientist
100,134000,2022,M,SE,US,US,Data Scientist
0,185900,2022,M,SE,US,US,Data Scientist
0,129299,2022,M,SE,US,US,Data Scientist
100,192564,2022,M,SE,US,US,Data Architect
100,144854,2022,M,SE,US,US,Data Architect
0,130000,2022,M,SE,US,US,Data Analyst
0,105000,2022,M,SE,US,US,Data Analyst
100,179305,2022,M,SE,US,US,Data Engineer
100,142127,2022,M,SE,US,US,Data Engineer
100,315000,2022,M,SE,US,US,Data Engineer
100,225000,2022,M,SE,US,US,Data Engineer
100,243900,2022,M,SE,US,US,Data Scientist
100,156600,2022,M,SE,US,US,Data Scientist
0,206000,2022,M,MI,US,US,Data Analyst
0,160000,2022,M,MI,US,US,Data Analyst
0,109000,2022,M,MI,US,US,Data Analyst
0,79000,2022,M,MI,US,US,Data Analyst
0,160000,2022,M,MI,US,US,Data Analyst
0,109000,2022,M,MI,US,US,Data Analyst
50,89306,2022,L,MI,other,other,other
100,182500,2022,M,SE,US,US,Data Engineer
100,128500,2022,M,SE,US,US,Data Engineer
100,160000,2022,M,MI,US,US,Data Engineer
100,90000,2022,M,MI,US,US,Data Engineer
100,77300,2022,M,EN,US,US,Data Manager
100,45600,2022,M,EN,US,US,Data Manager
100,126999,2022,M,SE,US,US,Data Analyst
100,110000,2022,M,SE,US,US,Data Analyst
100,210000,2022,M,SE,US,US,Data Architect
100,136000,2022,M,SE,US,US,Data Architect
100,12608,2022,S,SE,other,other,other
100,170000,2022,M,SE,US,US,Data Engineer
100,140000,2022,M,SE,US,US,Data Engineer
0,247500,2022,M,SE,US,US,Data Engineer
0,172200,2022,M,SE,US,US,Data Engineer
0,225000,2022,M,SE,US,US,Data Engineer
0,184100,2022,M,SE,US,US,Data Engineer
0,130000,2022,M,MI,US,US,ML Engineer
0,90000,2022,M,MI,US,US,ML Engineer
100,120000,2022,M,MI,US,US,Data Scientist
100,100000,2022,M,MI,US,US,Data Scientist
100,85000,2022,M,MI,US,US,Data Scientist
100,78000,2022,M,MI,US,US,Data Scientist
100,161000,2022,M,SE,US,US,Data Engineer
100,110000,2022,M,SE,US,US,Data Engineer
100,136000,2022,M,SE,US,US,Data Scientist
100,104000,2022,M,SE,US,US,Data Scientist
0,47280,2022,M,SE,ES,ES,Data Scientist
0,37824,2022,M,SE,ES,ES,Data Scientist
0,205000,2022,M,EX,US,US,other
0,160000,2022,M,EX,US,US,other
0,169000,2022,M,SE,US,US,Data Analyst
0,110600,2022,M,SE,US,US,Data Analyst
100,61565,2022,M,EN,GB,GB,Data Engineer
100,49253,2022,M,EN,GB,GB,Data Engineer
0,160000,2022,M,SE,US,US,Data Engineer
0,130000,2022,M,SE,US,US,Data Engineer
0,245000,2022,M,SE,US,US,Data Scientist
0,180000,2022,M,SE,US,US,Data Scientist
0,135000,2022,M,SE,US,US,Data Engineer
0,100000,2022,M,SE,US,US,Data Engineer
0,220000,2022,M,SE,US,US,Data Engineer
0,150000,2022,M,SE,US,US,Data Engineer
0,198440,2022,L,SE,US,US,Data Scientist
0,144000,2022,L,SE,US,US,Data Scientist
0,240000,2022,M,SE,US,US,Data Engineer
0,170000,2022,M,SE,US,US,Data Engineer
0,198440,2022,M,SE,US,US,Data Scientist
0,144000,2022,M,SE,US,US,Data Scientist
100,150000,2022,M,MI,US,US,Data Analyst
100,100000,2022,M,MI,US,US,Data Analyst
0,120000,2022,M,SE,US,US,Data Analyst
0,95000,2022,M,SE,US,US,Data Analyst
50,57872,2022,M,MI,GB,GB,Data Scientist
100,64000,2022,L,EN,US,US,Data Analyst
50,39925,2022,L,EN,FR,FR,Data Scientist
100,187200,2022,M,SE,CA,CA,ML Engineer
100,116100,2022,M,SE,CA,CA,ML Engineer
0,150000,2022,M,SE,US,US,Data Analyst
0,126999,2022,M,SE,US,US,Data Analyst
100,275000,2022,M,SE,US,US,Data Engineer
100,166000,2022,M,SE,US,US,Data Engineer
0,159699,2022,M,SE,US,US,Data Scientist
0,138938,2022,M,SE,US,US,Data Scientist
50,76000,2022,L,EN,US,US,other
0,166700,2022,M,SE,US,US,Data Analyst
0,118999,2022,M,SE,US,US,Data Analyst
0,130000,2022,M,SE,US,US,Data Analyst
0,100000,2022,M,SE,US,US,Data Analyst
0,103432,2022,M,SE,GB,GB,Analytics Engineer
0,92350,2022,M,SE,GB,GB,Analytics Engineer
0,80000,2022,M,SE,US,US,Data Analyst
0,52500,2022,M,SE,US,US,Data Analyst
100,236000,2022,M,SE,US,US,Data Engineer
100,182000,2022,M,SE,US,US,Data Engineer
100,180000,2022,M,SE,US,US,Data Scientist
100,140000,2022,M,SE,US,US,Data Scientist
0,225000,2022,M,SE,US,US,Data Scientist
0,156400,2022,M,SE,US,US,Data Scientist
100,135000,2022,M,SE,US,US,Data Analyst
100,100000,2022,M,SE,US,US,Data Analyst
0,204500,2022,M,SE,US,US,ML Engineer
0,142200,2022,M,SE,US,US,ML Engineer
100,240000,2022,M,MI,US,US,Research Engineer
50,125404,2022,S,EN,other,US,Data Analyst
0,300000,2022,M,SE,US,US,Data Engineer
0,130000,2022,M,SE,US,US,Data Engineer
100,195000,2022,M,SE,US,US,Data Engineer
100,175000,2022,M,SE,US,US,Data Engineer
0,155000,2022,M,SE,US,US,Data Engineer
0,110000,2022,M,SE,US,US,Data Engineer
0,123000,2022,M,SE,US,US,other
0,92250,2022,M,SE,US,US,other
0,170000,2022,M,SE,US,US,Data Engineer
0,150000,2022,M,SE,US,US,Data Engineer
100,180000,2022,M,MI,US,US,ML Engineer
100,100000,2022,M,MI,US,US,ML Engineer
100,97000,2022,M,SE,US,US,Data Engineer
100,90000,2022,M,SE,US,US,Data Engineer
0,200000,2022,M,SE,US,US,Data Engineer
0,160000,2022,M,SE,US,US,Data Engineer
100,210000,2022,M,SE,US,US,ML Engineer
100,180000,2022,M,SE,US,US,ML Engineer
0,260000,2022,M,SE,US,US,Data Engineer
0,180000,2022,M,SE,US,US,Data Engineer
100,210000,2022,M,EX,US,US,Analytics Engineer
100,157000,2022,M,EX,US,US,Analytics Engineer
100,180000,2022,M,EN,US,US,Data Scientist
100,100000,2022,M,EN,US,US,Data Scientist
0,80000,2022,M,MI,US,US,Data Analyst
0,52500,2022,M,MI,US,US,Data Analyst
0,128000,2022,M,SE,US,US,Data Architect
0,81500,2022,M,SE,US,US,Data Architect
0,105000,2022,M,SE,US,US,other
0,70000,2022,M,SE,US,US,other
0,175000,2022,M,SE,US,US,Data Scientist
0,122500,2022,M,SE,US,US,Data Scientist
0,171000,2022,M,SE,US,US,Data Engineer
0,117000,2022,M,SE,US,US,Data Engineer
0,202800,2022,L,SE,US,US,Data Scientist
0,104300,2022,L,SE,US,US,Data Scientist
0,50432,2022,M,SE,ES,ES,Data Analyst
0,36773,2022,M,SE,ES,ES,Data Analyst
0,197000,2022,M,SE,US,US,Data Engineer
0,99000,2022,M,SE,US,US,Data Engineer
0,160000,2022,M,SE,US,US,Data Engineer
0,110000,2022,M,SE,US,US,Data Engineer
0,185900,2022,M,SE,US,US,Data Scientist
0,129299,2022,M,SE,US,US,Data Scientist
100,30000,2022,L,MI,other,other,Data Scientist
100,78000,2022,M,MI,BR,BR,Analytics Engineer
100,48000,2022,M,MI,BR,BR,Analytics Engineer
0,170000,2022,M,SE,US,US,Data Engineer
0,130000,2022,M,SE,US,US,Data Engineer
0,150000,2022,M,SE,US,US,Data Analyst
0,95000,2022,M,SE,US,US,Data Analyst
100,78000,2022,M,MI,BR,BR,Data Engineer
100,42000,2022,M,MI,BR,BR,Data Engineer
0,345600,2022,M,SE,US,US,Data Architect
0,230400,2022,M,SE,US,US,Data Architect
0,145000,2022,M,SE,US,US,Data Engineer
0,115000,2022,M,SE,US,US,Data Engineer
100,78000,2022,M,MI,BR,BR,other
100,48000,2022,M,MI,BR,BR,other
100,175950,2022,M,SE,US,US,Data Analyst
100,130050,2022,M,SE,US,US,Data Analyst
0,205600,2022,L,SE,US,US,Data Engineer
0,105700,2022,L,SE,US,US,Data Engineer
100,236600,2022,M,SE,US,US,Data Analyst
100,89200,2022,M,SE,US,US,Data Analyst
100,84000,2022,M,MI,BR,BR,Data Scientist
100,54000,2022,M,MI,BR,BR,Data Scientist
100,80000,2022,L,EN,US,US,Data Scientist
100,200000,2022,S,SE,GB,GB,other
100,73742,2022,L,EN,CA,CA,Data Scientist
50,165000,2022,S,SE,US,US,other
50,33246,2022,L,EN,GB,GB,Data Scientist
0,185900,2022,M,SE,US,US,Data Engineer
0,129299,2022,M,SE,US,US,Data Engineer
0,169000,2022,M,SE,US,US,Data Analyst
0,110600,2022,M,SE,US,US,Data Analyst
50,5409,2021,L,EN,IN,IN,other
50,75050,2021,L,MI,AU,AU,Data Engineer
0,225000,2022,M,SE,US,US,Data Engineer
0,184100,2022,M,SE,US,US,Data Engineer
0,185900,2022,M,SE,US,US,Data Scientist
0,129299,2022,M,SE,US,US,Data Scientist
0,225000,2022,M,SE,US,US,Data Scientist
0,156400,2022,M,SE,US,US,Data Scientist
0,185900,2022,M,SE,US,US,Data Scientist
0,129299,2022,M,SE,US,US,Data Scientist
0,108000,2022,S,EN,US,US,ML Engineer
100,8000,2022,L,SE,IN,other,other
100,155000,2022,M,SE,US,US,Data Scientist
100,38000,2022,M,SE,US,US,Data Scientist
0,85000,2022,M,MI,US,US,Data Analyst
0,65000,2022,M,MI,US,US,Data Analyst
100,155000,2022,M,SE,US,US,Data Scientist
100,38000,2022,M,SE,US,US,Data Scientist
0,110820,2022,M,MI,GB,GB,Data Engineer
0,92350,2022,M,MI,GB,GB,Data Engineer
100,153600,2022,M,SE,US,US,Data Scientist
100,106800,2022,M,SE,US,US,Data Scientist
100,185000,2022,M,SE,US,US,Data Scientist
100,50000,2022,M,SE,US,US,Data Scientist
0,185900,2022,M,SE,US,US,Data Engineer
0,129299,2022,M,SE,US,US,Data Engineer
100,155000,2022,M,SE,US,US,Data Scientist
100,38000,2022,M,SE,US,US,Data Scientist
100,168000,2022,M,SE,US,US,Data Scientist
100,130000,2022,M,SE,US,US,Data Scientist
0,123400,2022,M,SE,US,US,Data Scientist
0,88100,2022,M,SE,US,US,Data Scientist
100,120000,2022,S,SE,US,US,Data Scientist
100,55000,2022,S,SE,US,US,Data Scientist
0,185900,2022,M,SE,US,US,Data Scientist
0,129299,2022,M,SE,US,US,Data Scientist
0,191200,2022,M,SE,US,US,Data Engineer
0,130000,2022,M,SE,US,US,Data Engineer
0,169000,2022,M,SE,US,US,Data Analyst
0,110600,2022,M,SE,US,US,Data Analyst
0,150000,2022,M,SE,US,US,Analytics Engineer
0,120000,2022,M,SE,US,US,Analytics Engineer
0,139000,2022,M,SE,US,US,Data Science Consultant
0,121999,2022,M,SE,US,US,Data Science Consultant
0,185900,2022,M,SE,US,US,Data Scientist
0,129299,2022,M,SE,US,US,Data Scientist
0,139600,2022,M,SE,US,US,Data Analyst
0,85700,2022,M,SE,US,US,Data Analyst
100,185000,2022,M,SE,US,US,Data Engineer
100,50000,2022,M,SE,US,US,Data Engineer
0,185900,2022,M,SE,US,US,Data Engineer
0,129299,2022,M,SE,US,US,Data Engineer
0,225000,2022,M,SE,US,US,Data Scientist
0,156400,2022,M,SE,US,US,Data Scientist
100,200000,2022,M,SE,US,US,Data Scientist
100,175000,2022,M,SE,US,US,Data Scientist
0,185900,2022,M,SE,US,US,Data Engineer
0,129299,2022,M,SE,US,US,Data Engineer
100,148500,2022,L,MI,US,US,ML Engineer
100,98200,2022,L,MI,US,US,ML Engineer
100,115000,2022,M,SE,US,US,Data Analyst
100,95000,2022,M,SE,US,US,Data Analyst
100,225000,2022,M,SE,US,US,Data Architect
100,66000,2022,M,SE,US,US,Data Architect
100,185000,2022,M,SE,US,US,Data Scientist
100,50000,2022,M,SE,US,US,Data Scientist
0,47280,2022,M,SE,ES,ES,Data Scientist
0,37824,2022,M,SE,ES,ES,Data Scientist
0,134000,2022,M,MI,US,US,Data Manager
0,98000,2022,M,MI,US,US,Data Manager
0,105000,2022,M,MI,US,US,Data Analyst
0,62000,2022,M,MI,US,US,Data Analyst
100,56999,2022,L,EN,US,US,BI Data Analyst
50,161311,2022,M,SE,CA,CA,Big Data Engineer
100,144200,2022,M,MI,US,US,Data Scientist
100,115360,2022,M,MI,US,US,Data Scientist
0,83171,2022,L,MI,AU,AU,Data Scientist
100,38154,2022,L,SE,IN,IN,other
0,73546,2022,M,SE,PT,PT,Data Engineer
0,42026,2022,M,SE,PT,PT,Data Engineer
100,170000,2022,M,SE,US,US,Data Engineer
100,150000,2022,M,SE,US,US,Data Engineer
100,180000,2022,M,SE,US,US,Data Architect
100,160000,2022,M,SE,US,US,Data Architect
50,108000,2022,L,MI,US,US,Data Scientist
100,200000,2022,M,SE,US,US,other
100,150000,2022,M,SE,US,US,other
50,125976,2022,L,EX,CA,CA,Data Manager
100,188700,2022,M,SE,US,US,Data Engineer
100,160395,2022,M,SE,US,US,Data Engineer
100,115933,2022,M,SE,US,US,Data Analyst
100,81666,2022,M,SE,US,US,Data Analyst
0,300000,2022,M,SE,US,US,Data Engineer
0,225000,2022,M,SE,US,US,Data Engineer
100,198440,2022,M,SE,US,US,Data Scientist
100,144000,2022,M,SE,US,US,Data Scientist
100,191475,2022,M,SE,US,US,Applied Scientist
100,141525,2022,M,SE,US,US,Applied Scientist
0,50432,2022,M,SE,ES,ES,Data Analyst
0,36773,2022,M,SE,ES,ES,Data Analyst
100,75648,2022,S,MI,DE,DE,Data Scientist
100,156868,2022,L,SE,US,US,other
100,200000,2022,S,SE,other,other,other
0,198440,2022,L,SE,US,US,Data Scientist
0,144000,2022,L,SE,US,US,Data Scientist
100,69344,2022,L,SE,PT,PT,other
100,5132,2022,M,MI,other,other,other
100,90000,2022,M,SE,US,US,Data Analyst
0,126079,2022,S,MI,DE,DE,Research Scientist
0,84053,2022,S,MI,DE,DE,Research Scientist
100,200000,2022,M,SE,US,US,Data Engineer
100,180000,2022,M,SE,US,US,Data Engineer
100,108000,2022,M,MI,US,US,Analytics Engineer
100,85000,2022,M,MI,US,US,Analytics Engineer
100,210000,2022,M,SE,US,US,ML Engineer
100,180000,2022,M,SE,US,US,ML Engineer
100,165000,2022,M,SE,US,US,Data Engineer
100,132000,2022,M,SE,US,US,Data Engineer
100,130000,2022,M,SE,US,US,Analytics Engineer
100,110000,2022,M,SE,US,US,Analytics Engineer
50,45050,2022,L,MI,AU,AU,BI Data Analyst
50,42028,2021,L,EN,AU,AU,Data Analyst
100,135000,2022,L,MI,US,US,other
100,178800,2022,L,SE,US,US,Data Engineer
100,132100,2022,L,SE,US,US,Data Engineer
50,20000,2022,M,EN,other,US,Data Analyst
0,140000,2022,M,SE,CA,CA,ML Engineer
0,110000,2022,M,SE,CA,CA,ML Engineer
100,160000,2022,M,SE,US,US,Data Engineer
100,85000,2022,M,SE,US,US,Data Engineer
100,250000,2022,M,SE,US,US,other
100,63000,2022,M,SE,US,US,other
100,187200,2022,M,EX,US,US,Data Engineer
100,116100,2022,M,EX,US,US,Data Engineer
0,10000,2022,M,MI,other,other,Data Scientist
100,200000,2022,M,SE,US,US,Data Engineer
100,145000,2022,M,SE,US,US,Data Engineer
0,229998,2022,L,SE,US,US,Data Engineer
0,154545,2022,L,SE,US,US,Data Engineer
0,215000,2022,L,SE,US,US,Data Scientist
0,159000,2022,L,SE,US,US,Data Scientist
0,229998,2022,L,SE,US,US,Data Engineer
0,154545,2022,L,SE,US,US,Data Engineer
100,50000,2022,M,EN,US,US,AI Scientist
100,183000,2022,L,SE,US,US,other
100,99750,2022,M,SE,US,US,Data Analyst
100,68400,2022,M,SE,US,US,Data Analyst
100,236900,2022,L,SE,US,US,Data Scientist
100,159200,2022,L,SE,US,US,Data Scientist
100,243225,2022,M,SE,US,US,Data Science Manager
100,179775,2022,M,SE,US,US,Data Science Manager
100,175000,2022,M,SE,US,US,Data Engineer
100,150000,2022,M,SE,US,US,Data Engineer
100,210000,2022,M,SE,US,US,ML Engineer
100,180000,2022,M,SE,US,US,ML Engineer
100,148000,2022,M,SE,US,US,Data Scientist
100,128000,2022,M,SE,US,US,Data Scientist
100,190000,2022,M,SE,US,US,Data Architect
100,135000,2022,M,SE,US,US,Data Architect
100,130000,2022,M,SE,US,US,Analytics Engineer
100,110000,2022,M,SE,US,US,Analytics Engineer
100,191475,2022,M,SE,US,US,Data Scientist
100,141525,2022,M,SE,US,US,Data Scientist
100,160000,2022,M,SE,US,US,Data Engineer
100,85000,2022,M,SE,US,US,Data Engineer
0,218000,2022,M,SE,US,US,Data Scientist
0,145300,2022,M,SE,US,US,Data Scientist
100,195400,2022,L,SE,US,US,ML Engineer
100,131300,2022,L,SE,US,US,ML Engineer
100,105000,2022,L,EN,other,US,Data Specialist
100,191475,2022,M,SE,US,US,Data Scientist
100,141525,2022,M,SE,US,US,Data Scientist
100,207000,2022,M,SE,US,US,Data Scientist
100,153000,2022,M,SE,US,US,Data Scientist
100,191475,2022,M,SE,US,US,Data Scientist
100,141525,2022,M,SE,US,US,Data Scientist
0,110000,2022,M,SE,US,US,Data Analyst
0,99000,2022,M,SE,US,US,Data Analyst
100,191475,2022,M,SE,US,US,Data Scientist
100,141525,2022,M,SE,US,US,Data Scientist
100,191475,2022,M,SE,US,US,Data Scientist
100,141525,2022,M,SE,US,US,Data Scientist
100,191475,2022,M,SE,US,US,Data Scientist
100,141525,2022,M,SE,US,US,Data Scientist
100,200000,2022,M,SE,other,other,ML Engineer
100,135000,2022,M,SE,other,other,ML Engineer
100,207000,2022,M,SE,US,US,Data Scientist
100,153000,2022,M,SE,US,US,Data Scientist
100,191475,2022,M,SE,US,US,Data Scientist
100,141525,2022,M,SE,US,US,Data Scientist
100,191475,2022,M,SE,US,US,Data Scientist
100,141525,2022,M,SE,US,US,Data Scientist
100,191475,2022,M,SE,US,US,Data Scientist
100,141525,2022,M,SE,US,US,Data Scientist
0,195700,2022,M,SE,US,US,Data Engineer
0,130500,2022,M,SE,US,US,Data Engineer
100,130000,2022,M,SE,US,US,ML Engineer
100,84000,2022,M,SE,US,US,ML Engineer
100,100000,2022,M,MI,US,US,other
100,60000,2022,M,MI,US,US,other
100,80036,2022,M,MI,GB,GB,Data Engineer
100,67723,2022,M,MI,GB,GB,Data Engineer
0,141300,2022,M,SE,US,US,Data Engineer
0,102100,2022,M,SE,US,US,Data Engineer
0,50432,2022,M,SE,ES,ES,Data Analyst
0,36773,2022,M,SE,ES,ES,Data Analyst
100,150000,2022,L,MI,US,US,Business Data Analyst
100,102200,2022,M,MI,GB,GB,Data Scientist
50,22892,2022,M,EN,IN,IN,Data Scientist
100,144000,2022,M,SE,US,US,Data Analyst
100,113000,2022,M,SE,US,US,Data Analyst
100,31519,2022,M,EN,PT,ES,AI Scientist
100,195400,2022,L,SE,US,US,Data Architect
100,131300,2022,L,SE,US,US,Data Architect
100,195400,2022,L,SE,US,US,ML Engineer
100,131300,2022,L,SE,US,US,ML Engineer
100,195400,2022,L,SE,US,US,Data Architect
100,131300,2022,L,SE,US,US,Data Architect
100,190000,2022,M,SE,US,US,Data Architect
100,135000,2022,M,SE,US,US,Data Architect
100,135000,2022,M,SE,US,US,Data Engineer
100,80000,2022,M,SE,US,US,Data Engineer
100,8050,2022,M,EN,IN,IN,BI Data Analyst
100,160000,2022,M,SE,US,US,Data Engineer
100,85000,2022,M,SE,US,US,Data Engineer
100,178800,2022,L,SE,US,US,Data Engineer
100,132100,2022,L,SE,US,US,Data Engineer
100,60000,2022,S,MI,IN,US,other
50,63039,2022,S,SE,other,other,ML Engineer
100,50000,2022,L,EN,IN,other,Business Data Analyst
100,140000,2022,M,SE,US,US,Data Engineer
100,105000,2022,M,SE,US,US,Data Engineer
100,80036,2022,M,MI,GB,GB,Data Engineer
100,67723,2022,M,MI,GB,GB,Data Engineer
100,190000,2022,M,SE,US,US,Analytics Engineer
100,140000,2022,M,SE,US,US,Analytics Engineer
100,100000,2022,M,MI,US,US,other
100,60000,2022,M,MI,US,US,other
100,180000,2022,L,SE,US,US,Data Scientist
100,165000,2022,L,SE,US,US,Data Scientist
0,108000,2022,L,SE,US,US,Applied Machine Learning Scientist
50,20000,2021,M,EN,FR,FR,other
100,190000,2022,M,SE,US,US,Data Architect
100,135000,2022,M,SE,US,US,Data Architect
0,179400,2022,M,SE,US,US,Data Scientist
0,154000,2022,M,SE,US,US,Data Scientist
0,193900,2022,M,SE,US,US,Machine Learning Scientist
0,129299,2022,M,SE,US,US,Machine Learning Scientist
0,222640,2022,M,EX,US,US,Data Science Manager
0,182160,2022,M,EX,US,US,Data Science Manager
0,150000,2022,M,MI,US,US,Data Engineer
0,100000,2022,M,MI,US,US,Data Engineer
100,122500,2022,M,SE,US,US,Analytics Engineer
100,100000,2022,M,SE,US,US,Analytics Engineer
100,297500,2022,M,EX,US,US,Data Engineer
100,260000,2022,M,EX,US,US,Data Engineer
100,15000,2021,L,EN,other,other,other
100,193000,2022,M,SE,ES,US,Data Engineer
0,93000,2022,M,EN,US,US,Data Scientist
0,73000,2022,M,EN,US,US,Data Scientist
100,100000,2022,M,MI,US,US,other
100,60000,2022,M,MI,US,US,other
100,7798,2022,L,EN,BR,BR,Data Analyst
100,136994,2022,M,SE,US,US,Data Scientist
100,101570,2022,M,SE,US,US,Data Scientist
100,250000,2022,M,SE,US,US,other
100,63000,2022,M,SE,US,US,other
0,134000,2022,M,MI,US,US,Data Manager
0,98000,2022,M,MI,US,US,Data Manager
100,191475,2022,M,SE,US,US,Data Scientist
100,141525,2022,M,SE,US,US,Data Scientist
50,57786,2022,L,SE,FR,FR,Director of Data Science
100,136000,2022,M,MI,US,US,Data Analyst
100,112000,2022,M,MI,US,US,Data Analyst
100,172000,2022,M,SE,US,US,Data Scientist
100,140000,2022,M,SE,US,US,Data Scientist
0,215000,2022,M,SE,US,US,Data Engineer
0,164000,2022,M,SE,US,US,Data Engineer
0,300000,2022,M,SE,US,US,Data Engineer
0,130000,2022,M,SE,US,US,Data Engineer
100,250000,2022,M,SE,US,US,Data Engineer
100,63000,2022,M,SE,US,US,Data Engineer
100,180000,2022,M,SE,US,US,Data Engineer
100,150000,2022,M,SE,US,US,Data Engineer
50,45390,2021,L,EN,GB,GB,Data Engineer
100,250000,2022,M,SE,US,US,Data Engineer
100,63000,2022,M,SE,US,US,Data Engineer
100,191475,2022,M,SE,US,US,Data Scientist
100,141525,2022,M,SE,US,US,Data Scientist
100,97500,2022,L,MI,US,US,Data Analyst
100,212800,2022,M,SE,US,US,Applied Scientist
100,142800,2022,M,SE,US,US,Applied Scientist
50,73546,2022,L,MI,NL,NL,Data Scientist
50,50000,2022,M,EN,US,DE,Data Scientist
100,6359,2022,L,EN,FR,IN,Data Analyst
0,151800,2022,M,SE,US,US,Data Scientist
0,130240,2022,M,SE,US,US,Data Scientist
100,165000,2022,M,SE,US,US,Analytics Engineer
100,140250,2022,M,SE,US,US,Analytics Engineer
0,135000,2022,M,SE,US,US,Data Engineer
0,115000,2022,M,SE,US,US,Data Engineer
100,179400,2022,M,SE,US,US,Data Scientist
100,154000,2022,M,SE,US,US,Data Scientist
100,191475,2022,M,SE,US,US,Data Scientist
100,141525,2022,M,SE,US,US,Data Scientist
100,191475,2022,M,SE,US,US,Data Scientist
100,141525,2022,M,SE,US,US,Data Scientist
100,191475,2022,M,SE,US,US,Data Scientist
100,141525,2022,M,SE,US,US,Data Scientist
0,75000,2022,M,MI,US,US,other
100,84053,2022,M,MI,GR,GR,Data Engineer
100,73546,2022,M,MI,GR,GR,Data Engineer
100,98506,2022,M,MI,GB,GB,Data Engineer
100,86193,2022,M,MI,GB,GB,Data Engineer
100,84053,2022,M,MI,ES,ES,Data Engineer
100,73546,2022,M,MI,ES,ES,Data Engineer
100,191475,2022,M,SE,US,US,Data Scientist
